,date,addressCount,marketCap,supply,price,blockSize,dailyTransactions,NumERC20TokenTransfers,blockTime,gasPrice,gasLimit,gasUsed,blockCountsandReward,blockReward,uncles,ERC20_uniqueAddressTotalCount,ERC20_uniqueAddressReceiveCount,ERC20_uniqueAddressSentCount,ETH_uniqueAddressTotalCount,ETH_uniqueAddressReceiveCount,ETH_uniqueAddressSentCount,dailyETHBurnt,TranasctionFees,blockDifficulty,networkHash,networkTransactionFees,networkUtilization,pendingTransactions,contractsVerified,ENSRegistration
1095,7/29/2018,42116918,47086.94366184375,101001595.15625,466.20,21871,716354,421860,14.15,9257167474,7995682,37955708262,6010,20493.28125,1023,287725,188948,127346,350971,233145,219008,,0,3557.469,289579.6618,303759406417416824159,0.7907,182419,141,0.0
1096,7/30/2018,42207852,46122.608914135,101022010.0625,456.56,23849,757712,468438,14.25,10934695303,7996260,40983817703,5963,20414.90625,1047,323542,245661,113172,368815,247366,236573,,0,3562.924,289075.2031,343232712471258651260,0.8608,182717,165,0.0
1097,7/31/2018,42306076,43649.39512294562,101042605.4375,431.99,23919,745063,438754,14.33,11023798202,7996680,41561563320,5919,20595.375,1188,311363,243785,93403,367697,238813,238150,,0,3529.739,290345.5569,355722347609619866520,0.8793,183202,165,0.0
1098,8/1/2018,42402181,42433.33546889594,101063032.53125,419.87,24727,757758,446236,14.49,36681296496,7996702,42361321878,5861,20427.09375,1197,309416,232361,102836,368594,250108,232865,,0,3515.278,287162.3906,747822723123541657989,0.9074,183569,151,0.0
1099,8/2/2018,42473512,41528.16851943594,101083583.28125,410.83,24602,779928,443687,14.51,10200915813,7996659,42271396577,5854,20550.75,1264,309681,233222,107410,363700,247007,206864,,0,3554.081,292800.3203,333957457254237446916,0.9067,183800,119,0.0
1100,8/3/2018,42548009,42223.09428115188,101104100.09375,417.62,22395,753190,455770,14.38,10514159674,7996273,42649322806,5916,20516.8125,1182,315830,274044,74001,387948,266566,219778,,0,3477.335,285672.7276,344035546741939909722,0.9033,183813,117,0.0
1101,8/4/2018,42620951,41148.65265612719,101124702.40625,406.91,21272,720548,481942,14.2,9924637420,7995954,42480556982,6003,20602.3125,1094,326934,265685,92172,335532,232422,195806,,0,3565.682,292889.4426,401410556046793098654,0.8915,184085,106,0.0
1102,8/5/2018,42701911,41349.18224281875,101145231.875,408.81,22206,704249,479012,14.26,8072326506,7996383,41847737983,5932,20529.46875,1165,332385,261338,94348,315435,208959,199963,,0,3567.619,293048.5066,262742229465993020037,0.8866,184205,89,0.0
1103,8/6/2018,42777737,40967.02680382813,101165642.1875,404.95,23317,699536,461331,14.35,12535927147,7995701,42982705325,5923,20410.3125,1126,324508,269471,85573,342890,227712,213355,,0,3595.327,293327.109,426678880059263367624,0.9117,184665,133,0.0
1104,8/7/2018,42849840,38242.25214657,101186040.5,377.94,19803,636342,264940,14.45,25250639628,7995768,44010142032,5875,20398.3125,1198,180937,136912,68907,310987,207789,202001,,0,3566.362,291954.5748,1344326974617500283853,0.9394,184647,126,0.0
1105,8/8/2018,42921999,35986.030584215,101206599.5,355.57,16263,565663,126846,14.19,57398987243,7996479,45392269325,5957,20559.0,1140,85147,66316,31929,272401,179614,194892,,0,3591.201,294985.5601,2878016385169022870111,0.9547,184945,73,0.0
1106,8/9/2018,42987726,36797.0726631375,101227126.25,363.51,15543,538530,123821,14.28,53118840657,7996647,44636390636,5930,20526.75,1160,88801,71550,29635,264337,159659,195395,,0,3606.036,295911.9974,2484608658778645679907,0.9437,184971,106,0.0
1107,8/10/2018,43066197,33570.65707502375,101247570.875,331.57,18596,613892,205258,14.33,34476266415,7996322,42486678014,5926,20444.625,1120,143944,109734,52007,300801,196532,202559,,0,3582.381,292146.4903,1520599826192940525056,0.8972,185587,122,0.0
1108,8/11/2018,43136772,32204.302667075,101268207.5,318.01,20285,657312,382522,14.24,14836056985,7996986,39400853006,5945,20636.625,1188,275359,245913,64458,327442,227510,198914,,0,3553.789,293393.2115,507308149492136363997,0.831,185977,96,0.0
1109,8/12/2018,43201878,32230.019752225,101288559.875,318.20,19754,641927,396854,14.55,10976239504,7996219,38774637147,5835,20352.375,1228,279594,250285,73600,325901,228037,192302,,0,3490.941,285376.3397,362477779726845806235,0.8333,185784,74,0.0
1110,8/13/2018,43268345,28774.784059690937,101308960.53125,284.03,21954,694941,393673,14.45,14813774854,7996188,39237766345,5872,20400.65625,1167,275450,223810,80532,342714,230194,212681,,0,3500.413,285178.2999,526721996785397933874,0.8359,186014,120,0.0
1111,8/14/2018,43339019,28200.95533479469,101329292.28125,278.31,21862,690348,380815,14.27,16051359286,7996481,39228141511,5952,20331.75,1032,266638,225711,65387,325296,217539,214412,,0,3545.297,286578.1953,599407782407457829613,0.8249,186246,104,0.0
1112,8/15/2018,43398282,28503.57263934625,101349639.59375,281.24,19765,648565,380792,14.26,15051933577,7996219,41795094541,5965,20347.3125,1018,250897,210603,66703,318019,212240,198892,,0,3506.907,283434.3978,590092590063514965729,0.8774,186375,108,0.0
1113,8/16/2018,43459723,29072.9352873,101370067.25,286.80,22328,716732,389421,14.27,12638796914,7996791,41608463240,5940,20427.65625,1075,270430,229571,75940,345016,239564,202858,,0,3436.675,279030.9812,524785201272860887912,0.8794,186341,120,0.0
1114,8/17/2018,43509078,32198.60399966031,101390572.15625,317.57,20514,607270,266919,14.51,39211744629,7996633,42577478825,5840,20504.90625,1227,188211,161383,41060,301691,209386,182560,,0,3483.034,284891.2505,1935163007611905771721,0.9127,186625,94,0.0
1115,8/18/2018,43555669,29901.0455125625,101411041.25,294.85,22512,627522,442684,14.39,16113373784,7996678,42503730084,5883,20469.09375,1157,274766,236798,65307,294918,201122,165615,,0,3441.651,280430.8589,441953223477292015139,0.9085,186809,81,0.0
1116,8/19/2018,43606981,30390.90511241375,101431496.9375,299.62,22015,599660,378835,14.27,14361319521,7997021,41562371454,5930,20455.6875,1094,237780,185278,76516,289103,194986,159823,,0,3468.867,282006.0502,394178710096255368762,0.8819,187277,103,0.0
1117,8/20/2018,43672259,27474.200726144063,101451943.15625,270.81,25134,663769,404034,14.24,12426913415,7995770,41363507891,5932,20446.21875,1085,266523,211567,77580,323289,218272,193424,,0,3494.743,283826.5336,406410218505021680982,0.8744,187315,158,0.0
1118,8/21/2018,43731555,28526.946055674372,101472436.4375,281.13,25249,605639,462010,14.21,13046942385,7997251,42748700585,5961,20493.28125,1071,318839,282277,56994,286021,178965,184062,,0,3516.086,286170.3659,377618559440686643604,0.8978,187845,142,0.0
1119,8/22/2018,43785438,27440.591522365623,101492737.8125,270.37,22830,594918,375835,14.34,17019976734,7996919,42264220552,5922,20301.375,1044,250761,211810,56634,295215,192835,178041,,0,3593.969,289763.7194,891346476414307180105,0.8953,188108,106,0.0
1120,8/23/2018,43836157,28000.35331324344,101513081.65625,275.83,24307,599557,405345,14.46,14051914381,7998467,42065549337,5853,20343.84375,1133,268706,236319,50625,292230,180485,183416,,0,3451.971,279114.193,599908997808548694844,0.9008,187653,136,0.0
1121,8/24/2018,43888243,28568.569719991876,101533815.6875,281.37,22859,596227,400662,14.27,21501969162,7997139,42623018333,5946,20734.03125,1179,302623,267667,50227,306331,206680,170635,,0,3431.231,282957.45,1055963556965348138811,0.9004,188264,116,0.0
1122,8/25/2018,43938589,28187.3945594925,101554238.9375,277.56,24937,577239,439799,14.36,11428670781,7995897,42291755913,5926,20423.25,1072,303584,260744,60045,292298,194621,166204,,0,3500.505,283524.6978,333520516759777419318,0.8938,188209,91,0.0
1123,8/26/2018,44001480,27861.92911799375,101574659.5625,274.30,24193,574072,373155,14.21,16106529314,7995696,42412745552,5947,20420.625,1044,242332,197763,62809,303181,206678,169205,,0,3569.734,288842.6926,950622764082727818810,0.8924,188296,56,0.0
1124,8/27/2018,44047931,29261.45166415,101595207.5,288.02,24863,645935,580315,14.22,12387120423,7995063,41618999135,5942,20547.9375,1110,452215,421535,55794,322122,221406,178532,,0,3495.42,285297.4737,376453585524854123095,0.8765,188315,116,0.0
1125,8/28/2018,44103200,30032.487947757807,101615591.09375,295.55,25984,613844,523597,14.31,12808584631,7996190,42611722775,5898,20383.59375,1105,387929,349504,59401,313813,192952,203644,,0,3491.155,282969.428,380620382285834184574,0.9041,188521,141,0.0
1126,8/29/2018,44157003,29339.22409410031,101635861.34375,288.67,24552,546841,440490,14.42,17290135695,7995415,40990484124,5890,20270.25,1060,321829,288422,51169,258943,168646,161936,,0,3456.093,278007.4815,530744662464587155470,0.871,189156,150,0.0
1127,8/30/2018,44209257,28885.65316669375,101656354.625,284.15,23668,592847,421909,14.33,13559213793,7995762,41748317671,5910,20493.28125,1127,309862,273651,57225,276281,173634,183849,,0,3432.294,279549.2413,441391249486415269646,0.884,189068,147,0.0
1128,8/31/2018,44262786,28638.28204844125,101676780.6875,281.66,22118,577258,376179,14.24,14419214330,7995719,42390979718,5953,20426.0625,1038,280985,248687,51608,280263,181733,177212,,0,3465.884,280439.7219,447892055737218718103,0.8913,189394,168,0.0
1129,9/1/2018,44329267,30037.27513436,101697166.625,295.36,23748,656254,371575,14.48,11043181909,7995875,41936588522,5880,20385.9375,1118,260640,214011,75015,310363,208619,195624,,0,3427.219,277588.8544,360563523100649137599,0.8925,189602,86,0.0
1130,9/2/2018,44407612,30008.74676369625,101717669.1875,295.02,23061,620267,385235,14.07,10276825820,7996522,41773080784,6027,20502.5625,986,255292,197448,95708,318098,213620,194407,,0,3385.921,274831.7379,332101884048372411844,0.8679,189494,92,0.0
1131,9/3/2018,44478482,29399.228153270935,101737994.09375,288.97,25005,631429,371834,14.44,12111122355,7995329,41333831573,5887,20324.90625,1087,246003,175938,100349,320342,216319,201397,,0,3406.537,274967.4979,372263742203328553345,0.8791,189889,156,0.0
1132,9/4/2018,44540982,29024.588221585,101758539.5,285.23,23087,589521,334268,14.21,13885223845,7995502,41619433121,5968,20545.40625,1075,220324,178472,63291,299260,202952,179591,,0,3394.754,276727.458,459978457339827467144,0.8739,190037,131,0.0
1133,9/5/2018,44602673,23233.06216982625,101778867.875,228.27,25414,626957,336793,14.24,12606166478,7995536,40180824691,5956,20328.375,1012,211072,174326,55143,306687,204346,191871,,0,3435.482,277065.298,362380209841284929644,0.8458,189931,121,0.0
1134,9/6/2018,44656421,23365.00652203,101799435.875,229.52,23479,588959,424738,14.04,14951867224,7995882,41771236119,6048,20568.0,988,501725,298993,220417,293095,183003,197723,,0,3399.788,276862.3513,511158838466204992579,0.8653,190371,144,0.0
1135,9/7/2018,44705538,21905.48088596375,101819656.4375,215.14,25113,582184,600430,14.37,14734121984,7994901,41748180692,5913,20220.5625,1006,822252,481798,364358,296254,193753,182954,,0,3399.656,272247.9516,506599508056720256546,0.8853,190196,131,0.0
1136,9/8/2018,44745749,20039.045325849373,101839941.6875,196.77,25208,543337,357906,14.31,12166983189,7996008,42557339489,5936,20285.25,1008,227662,203822,43620,277065,186430,162469,,0,3375.92,271323.9081,404495483617749778944,0.8994,164040,79,0.0
1137,9/9/2018,44785802,19963.582276164372,101860208.5625,195.99,22118,565631,324172,14.41,12538460676,7995247,41908318225,5899,20266.875,1040,223626,190655,48965,279793,187563,161889,,0,3209.593,257770.4413,433078937122839632357,0.8909,150936,100,0.0
1138,9/10/2018,44833306,20084.75041690625,101880645.3125,197.14,23522,561611,331924,14.19,13452874427,7995466,41544023685,6007,20436.75,988,227152,197293,45083,273426,181269,174321,,0,3220.98,260772.6661,448309581240748031378,0.8684,151226,133,0.0
1139,9/11/2018,44883424,18866.949864503124,101900890.4375,185.15,22317,557317,342723,14.21,15682663024,7995854,40499473258,6002,20245.125,904,265030,210155,71887,250196,158315,174162,,0,3197.34,255565.1744,512254527644765086761,0.8465,151930,131,0.0
1140,9/12/2018,44937612,18654.65437218375,101921293.625,183.03,24133,570673,342946,14.05,16182751014,7996023,41821110210,6043,20403.1875,922,232959,196300,53365,250193,161244,177216,,0,3133.092,252569.2634,519583146425810717084,0.8686,152547,117,0.0
1141,9/13/2018,44987737,21537.22642514844,101941716.40625,211.27,24041,555753,360753,14.14,16645393282,7995284,39998835686,6004,20422.78125,975,255219,206773,71226,266722,171553,179168,,0,3049.956,246361.6094,535655261393735052265,0.8359,152650,110,0.0
1142,9/14/2018,45042911,21296.83393108625,101962148.375,208.87,26309,514394,424686,14.04,14645624925,7995760,41155885095,6066,20431.96875,905,272905,227377,78619,241301,155370,165963,,0,3142.743,253565.5649,392433137938438069979,0.8513,152784,101,0.0
1143,9/15/2018,45106424,22602.400403587188,101982585.40625,221.63,25808,479695,418192,14.03,13261799419,7995227,42479824388,6051,20437.03125,935,248096,221405,70281,210966,126179,149215,,0,3146.685,254429.8705,385383483215684039918,0.8815,153062,67,0.0
1144,9/16/2018,45157167,22452.92116821875,102003094.53125,220.12,27185,458432,424321,13.92,13161379589,7995881,42347625627,6113,20509.125,880,257032,233758,48649,209731,124426,146693,,0,3129.495,253293.4755,370196807498742091420,0.8691,153481,61,0.0
1145,9/17/2018,45228749,20000.70163687375,102023574.96875,196.04,25919,553720,421375,13.95,15406825205,7995346,42025095355,6080,20480.4375,914,270569,223225,95171,254633,160897,172253,,0,3140.087,254187.1006,442143632482981538678,0.8672,153862,121,0.0
1146,9/18/2018,45293967,21264.897583475,102043752.5,208.39,26176,500513,402834,14.2,25201881762,7995512,41072862147,5967,20177.53125,927,246920,211760,78350,225909,140097,159422,,0,3178.892,253649.0746,543078626345877564213,0.8622,153822,122,0.0
1147,9/19/2018,45346244,21411.0491424475,102064301.375,209.78,20024,507255,224532,13.94,19871422869,7996790,42797060711,6123,20548.875,900,150438,125082,41971,217448,134325,156823,,0,3170.66,257726.225,698459808022010329558,0.8748,154215,116,0.0
1148,9/20/2018,45410431,22944.56293849875,102084725.65625,224.76,24244,498146,395470,14.15,15892963469,7996844,40629078208,6014,20424.28125,967,245445,216368,64223,234017,145261,168232,,0,3176.542,256660.2049,494757311551543058987,0.8454,154376,130,0.0
1149,9/21/2018,45461583,25290.497687530624,102105445.0625,247.69,26244,544686,358058,13.96,18242050701,7997094,41721367477,6084,20719.40625,1007,207629,185441,39694,246240,154444,179800,,0,3112.105,255415.9684,680152691787905908462,0.8578,154885,112,0.0
1150,9/22/2018,45509222,24589.842080443123,102125766.59375,240.78,25021,470309,374690,14.09,14429730599,7996365,41200809253,6038,20321.53125,891,225426,201893,42635,217765,135525,149903,,0,3278.09,262892.1809,419376992861723495444,0.8534,154899,53,0.0
1151,9/23/2018,45552439,24979.82658461875,102146091.125,244.55,25761,468627,384820,13.96,13141149214,7996326,41005393483,6080,20324.53125,843,219857,194691,46125,215114,137183,145515,,0,3248.982,260332.227,370298071879600012952,0.8441,154873,87,0.0
1152,9/24/2018,45590266,23285.77298201,102166431.125,227.92,28688,480337,400717,13.99,16838604807,7995473,41546126422,6075,20340.0,852,232885,210544,36676,217869,135090,150687,,0,3264.682,261741.3439,679386812612780140374,0.8561,155346,111,0.0
1153,9/25/2018,45634004,22399.3578214,102186851.375,219.20,28211,519108,430215,13.94,16972035503,7996188,42001178534,6113,20420.25,840,252435,229699,42455,230534,143008,161144,,0,3222.555,259333.6504,514749182324165857709,0.8594,155262,101,0.0
1154,9/26/2018,45675061,21893.858835139064,102207454.53125,214.21,29742,493507,443450,13.93,16344658408,7996248,43022447700,6112,20603.15625,907,267637,247064,35595,215167,129632,157584,,0,3283.669,266760.1081,535126297948815019552,0.8805,155518,138,0.0
1155,9/27/2018,45720373,23419.404881280312,102227966.65625,229.09,29477,504047,422304,14.03,16744302672,7996095,42550467914,6081,20512.125,920,250499,228944,37340,235021,134904,170805,,0,3276.765,265516.5942,569997043131453503639,0.8756,155860,116,0.0
